STATES,YEAR,Crop,Area,Production,Annual_Rain,Avg_Temperature,Price,Cost_per_Hectare,Cost_per_quintal,Suicides,Export
MIZORAM,2000,Masoor,10.0,8.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
MIZORAM,2000,Other  Rabi pulses,344.0,747.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
MIZORAM,2000,Rapeseed &Mustard,2328.0,1984.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
MIZORAM,2000,Potato,310.0,2429.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
MIZORAM,2000,Sugarcane,952.0,6361.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
MIZORAM,2000,Tobacco,373.0,246.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Arhar/Tur,119.0,89.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Cotton(lint),618.0,1264.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Maize,7377.0,16645.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Moong,88.27000000000001,75.89999999999999,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Peas & beans (Pulses),239.4,256.94,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Rice,55880.0,105713.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Sesamum,3985.0,1741.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Soyabean,1266.0,1212.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Urad,64.0,51.66,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Masoor,45.0,56.63,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Rapeseed &Mustard,2494.0,2173.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Potato,376.0,1471.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Sugarcane,1379.0,9359.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Tapioca,307.0,1479.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2001,Tobacco,292.0,224.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Arhar/Tur,469.0,272.0,0.0,25.0,1325.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Cotton(lint),388.0,1030.0,0.0,25.0,3590.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Maize,7489.0,14879.0,0.0,25.0,490.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Moong,50.0,47.0,0.0,25.0,1335.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Other Kharif pulses,2030.0,2384.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Rice,57067.0,109205.0,0.0,25.0,1130.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Sesamum,2945.0,1806.0,0.0,25.0,1455.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Soyabean,1950.0,1846.0,0.0,25.0,1700.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Urad,39.0,24.0,0.0,25.0,1335.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Other  Rabi pulses,2078.0,2259.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Rapeseed &Mustard,2043.0,1471.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Potato,369.0,726.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Sugarcane,1370.0,7443.0,0.0,25.0,69.5,0.0,0.0,0.0,0.0
MIZORAM,2002,Tapioca,232.0,1330.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Tobacco,300.0,252.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Arhar/Tur,278.0,181.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Cotton(lint),343.0,1336.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Gram,46.0,43.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Maize,10481.0,20282.0,0.0,24.72,0.0,0.0,0.0,0.0,543270.88
MIZORAM,2003,Other Kharif pulses,2053.0,1887.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Peas & beans (Pulses),511.0,548.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Rice,59196.0,114630.0,0.0,24.72,0.0,0.0,0.0,0.0,2640438.93
MIZORAM,2003,Sesamum,3285.0,2019.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Soyabean,1978.0,1963.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Moong,68.0,76.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Other  Rabi pulses,1925.0,1570.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Potato,363.0,893.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Sugarcane,1393.0,36174.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Tapioca,139.0,690.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Tobacco,460.0,404.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Cotton(lint),289.0,975.0,0.0,24.74,3720.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Groundnut,25.0,26.0,0.0,24.74,1500.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Maize,10504.0,19787.0,0.0,24.74,525.0,0.0,0.0,0.0,1082256.38
MIZORAM,2004,Rapeseed &Mustard,1741.0,1039.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Rice,57085.0,107660.0,0.0,24.74,1150.0,0.0,0.0,0.0,3615109.55
MIZORAM,2004,Sesamum,2567.0,1481.0,0.0,24.74,1500.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Soyabean,1434.0,2745.0,0.0,24.74,1900.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Tobacco,468.0,317.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Arhar/Tur,169.0,162.0,0.0,24.58,1400.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Cotton(lint),308.0,241.0,0.0,24.58,3740.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Maize,11742.0,22703.0,0.0,24.58,540.0,0.0,0.0,0.0,419947.78
MIZORAM,2005,Other Kharif pulses,4223.0,4644.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Peas & beans (Pulses),744.0,700.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Rapeseed &Mustard,1800.0,1200.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Sesamum,2600.0,1510.0,0.0,24.58,1550.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Soyabean,1450.0,2820.0,0.0,24.58,1910.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Other  Rabi pulses,1598.0,2972.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Potato,953.0,3891.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Rice,56460.0,107740.0,0.0,24.58,1170.0,0.0,0.0,0.0,2921601.91
MIZORAM,2005,Sugarcane,1383.0,45953.0,0.0,24.58,79.5,0.0,0.0,0.0,0.0
MIZORAM,2005,Tobacco,511.0,364.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0
MIZORAM,2006,Cotton(lint),241.0,151.0,0.0,25.06,3760.0,0.0,0.0,0.0,0.0
MIZORAM,2006,Maize,10775.0,20969.0,0.0,25.06,540.0,0.0,0.0,0.0,637411.33
MIZORAM,2006,Other Kharif pulses,2944.0,3045.0,0.0,25.06,0.0,0.0,0.0,0.0,0.0
MIZORAM,2006,other oilseeds,4076.0,3757.0,0.0,25.06,0.0,0.0,0.0,0.0,0.0
MIZORAM,2006,Potato,639.0,1652.0,0.0,25.06,0.0,0.0,0.0,0.0,0.0
MIZORAM,2006,Rice,52851.0,29464.0,0.0,25.06,1190.0,0.0,0.0,0.0,3702191.99
MIZORAM,2006,Other  Rabi pulses,2112.0,2790.0,0.0,25.06,0.0,0.0,0.0,0.0,0.0
MIZORAM,2006,Sugarcane,1340.0,12188.0,0.0,25.06,80.25,0.0,0.0,0.0,0.0
MIZORAM,2006,Tobacco,503.0,342.0,0.0,25.06,0.0,0.0,0.0,0.0,0.0
MIZORAM,2007,Cotton(lint),87.0,11.0,0.0,24.77,3830.0,0.0,0.0,0.0,0.0
MIZORAM,2007,Maize,7328.0,729.0,0.0,24.77,620.0,0.0,0.0,0.0,2727715.32
MIZORAM,2007,Other Kharif pulses,4021.0,1211.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0
MIZORAM,2007,other oilseeds,3485.0,748.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0
MIZORAM,2007,Potato,330.0,1158.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0
MIZORAM,2007,Rice,54541.0,15688.0,0.0,24.77,1320.0,0.0,0.0,0.0,5285916.33
MIZORAM,2007,Other  Rabi pulses,1027.0,1421.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0
MIZORAM,2007,Sugarcane,883.0,828.0,0.0,24.77,81.18,0.0,0.0,0.0,0.0
MIZORAM,2007,Tobacco,90.0,37.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0
MIZORAM,2008,Cotton(lint),207.0,102.0,0.0,24.61,5500.0,0.0,0.0,0.0,0.0
MIZORAM,2008,Maize,9558.0,9318.0,0.0,24.61,840.0,0.0,0.0,0.0,3537302.94
MIZORAM,2008,Other Kharif pulses,2561.0,1798.0,0.0,24.61,0.0,0.0,0.0,0.0,0.0
MIZORAM,2008,other oilseeds,3275.0,2514.0,0.0,24.61,0.0,0.0,0.0,0.0,0.0
MIZORAM,2008,Potato,269.0,1569.0,0.0,24.61,0.0,0.0,0.0,0.0,0.0
MIZORAM,2008,Rice,51990.0,68917.0,0.0,24.61,1730.0,0.0,0.0,0.0,931879.8
MIZORAM,2008,Other  Rabi pulses,1370.0,1848.0,0.0,24.61,0.0,0.0,0.0,0.0,0.0
MIZORAM,2008,Sugarcane,1342.0,13696.0,0.0,24.61,81.18,0.0,0.0,0.0,0.0
MIZORAM,2008,Tobacco,484.0,276.0,0.0,24.61,0.0,0.0,0.0,0.0,0.0
MIZORAM,2009,Cotton(lint),201.0,129.0,0.0,25.11,5500.0,0.0,0.0,0.0,0.0
MIZORAM,2009,Maize,8551.0,11510.0,0.0,25.11,840.0,0.0,0.0,0.0,2632874.95
MIZORAM,2009,Other Kharif pulses,2419.0,3248.0,0.0,25.11,0.0,0.0,0.0,0.0,0.0
MIZORAM,2009,other oilseeds,2741.0,2988.0,0.0,25.11,0.0,0.0,0.0,0.0,0.0
MIZORAM,2009,Rice,47204.0,66131.0,0.0,25.11,1930.0,0.0,0.0,0.0,139540.76
MIZORAM,2009,Tapioca,194.0,1397.0,0.0,25.11,0.0,0.0,0.0,0.0,0.0
MIZORAM,2009,Other  Rabi pulses,1501.0,3231.0,0.0,25.11,0.0,0.0,0.0,0.0,0.0
MIZORAM,2009,Sugarcane,1434.0,12368.0,0.0,25.11,129.84,0.0,0.0,0.0,0.0
MIZORAM,2009,Tobacco,371.0,249.0,0.0,25.11,0.0,0.0,0.0,0.0,0.0
MIZORAM,2002,Masoor,82.0,93.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Tapioca,300.0,1222.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0
MIZORAM,2009,Potato,284.0,2235.0,0.0,25.11,0.0,0.0,0.0,0.0,0.0
MIZORAM,2003,Masoor,11.0,7.5,0.0,24.72,0.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Tapioca,77.0,494.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Masoor,16.5,12.2,0.0,24.74,0.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Moong,75.0,87.0,0.0,24.74,1410.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Urad,47.0,74.0,0.0,24.74,1410.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Groundnut,10.0,8.0,0.0,24.58,1520.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Moong,81.0,112.0,0.0,24.58,1520.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Masoor,10.0,10.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0
MIZORAM,2005,Urad,36.0,70.0,0.0,24.58,1520.0,0.0,0.0,0.0,0.0
MIZORAM,2008,Tapioca,65.0,286.0,0.0,24.61,0.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Sunflower,43.0,24.0,0.0,24.74,1340.0,0.0,0.0,0.0,0.0
MIZORAM,2004,Wheat,3.0,4.0,0.0,24.74,640.0,0.0,0.0,0.0,2009343.03
MIZORAM,2007,Tapioca,63.0,82.0,0.0,24.77,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Arhar/Tur,4000.0,4500.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Bajra,1500.0,1250.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Castor seed,1000.0,750.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Cotton(lint),251.0,350.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Groundnut,3500.0,4000.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Jowar,1500.0,1250.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Jute,350.0,480.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Maize,35000.0,52500.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Moong,2000.0,1800.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Niger seed,750.0,400.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Other Kharif pulses,4400.0,4240.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Rice,151680.0,233330.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Sesamum,3000.0,2500.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Small millets,10000.0,8500.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Soyabean,13000.0,16500.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Sunflower,5000.0,4100.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Barley,1000.0,1500.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Gram,1000.0,800.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Linseed,6500.0,3000.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Other  Rabi pulses,6500.0,5700.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Peas & beans (Pulses),7700.0,7120.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Rapeseed &Mustard,15000.0,12000.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Wheat,5000.0,10000.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Potato,4540.0,47890.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Sugarcane,700.0,35000.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2000,Tea,620.0,2670.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Arhar/Tur,7000.0,5000.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Bajra,1500.0,1000.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Cotton(lint),400.0,400.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Jowar,1500.0,1200.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Jute,300.0,300.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Maize,45000.0,90000.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Moong,3000.0,2000.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Niger seed,100000.0,86000.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Peas & beans (Pulses),9900.0,9550.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Rice,156500.0,237000.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Small millets,11000.0,7500.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Sunflower,1630.0,1950.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Barley,4000.0,8000.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Gram,1000.0,1000.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Groundnut,1890.0,2260.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Linseed,14250.0,9250.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Rapeseed &Mustard,16000.0,15390.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Sesamum,10000.0,8000.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Wheat,6000.0,12350.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Potato,3550.0,42420.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Sugarcane,1000.0,48000.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2001,Tea,700.0,2800.0,0.0,24.73,0.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Bajra,2000.0,4000.0,0.0,25.0,495.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Cotton(lint),1000.0,5000.0,0.0,25.0,3590.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Groundnut,2000.0,2500.0,0.0,25.0,1375.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Jowar,2000.0,4000.0,0.0,25.0,490.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Jute,1500.0,5500.0,0.0,25.0,850.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Maize,40000.0,80000.0,0.0,25.0,490.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Moong,2000.0,2000.0,0.0,25.0,1335.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Other Kharif pulses,1800.0,950.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Peas & beans (Pulses),7900.0,6510.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Rice,150000.0,223400.0,0.0,25.0,1130.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Sesamum,5000.0,4500.0,0.0,25.0,1455.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Small millets,10000.0,20000.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Soyabean,26000.0,35000.0,0.0,25.0,1700.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Sunflower,3000.0,5500.0,0.0,25.0,1210.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Barley,5000.0,9500.0,0.0,25.0,505.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Gram,1000.0,750.0,0.0,25.0,1225.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Linseed,8000.0,8500.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Other  Rabi pulses,14690.0,12160.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Rapeseed &Mustard,15694.0,17451.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Wheat,7650.0,15820.0,0.0,25.0,630.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Potato,5450.0,61000.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
NAGALAND,2002,Sugarcane,2000.0,80000.0,0.0,25.0,69.5,0.0,0.0,0.0,0.0
NAGALAND,2002,Tea,750.0,2900.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Arhar/Tur,7500.0,7000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Bajra,3000.0,5000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Cotton(lint),2000.0,150.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Groundnut,2000.0,3000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Jowar,3000.0,5000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Jute,2000.0,11000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Maize,45140.0,78260.0,0.0,24.72,0.0,0.0,0.0,0.0,543270.88
NAGALAND,2003,Moong,2000.0,3000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Other Kharif pulses,6990.0,8810.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Peas & beans (Pulses),8210.0,6930.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Rice,156000.0,222990.0,0.0,24.72,0.0,0.0,0.0,0.0,2640438.93
NAGALAND,2003,Sesamum,5000.0,5000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Small millets,7830.0,8000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Soyabean,26000.0,36000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Sunflower,3500.0,6000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Barley,6000.0,10000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Gram,1500.0,2000.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Linseed,8000.0,6400.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Masoor,2500.0,1070.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Other  Rabi pulses,4030.0,3500.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Rapeseed &Mustard,16000.0,12800.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Wheat,10000.0,19500.0,0.0,24.72,0.0,0.0,0.0,0.0,4093080.52
NAGALAND,2003,Potato,5110.0,43540.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Sugarcane,2800.0,128890.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2003,Tea,1000.0,3020.0,0.0,24.72,0.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Arhar/Tur,6400.0,6000.0,0.0,24.74,1390.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Bajra,2680.0,4000.0,0.0,24.74,515.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Cotton(lint),1500.0,150.0,0.0,24.74,3720.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Groundnut,5540.0,6980.0,0.0,24.74,1500.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Jowar,2500.0,4000.0,0.0,24.74,515.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Jute,2000.0,12100.0,0.0,24.74,890.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Maize,46400.0,83500.0,0.0,24.74,525.0,0.0,0.0,0.0,1082256.38
NAGALAND,2004,Moong,1300.0,840.0,0.0,24.74,1410.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Niger seed,800.0,880.0,0.0,24.74,1180.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Other Kharif pulses,6630.0,5400.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Peas & beans (Pulses),8340.0,6440.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Rice,154000.0,261750.0,0.0,24.74,1150.0,0.0,0.0,0.0,3615109.55
NAGALAND,2004,Sesamum,500.0,250.0,0.0,24.74,1500.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Small millets,7000.0,7000.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Soyabean,30000.0,48000.0,0.0,24.74,1900.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Sunflower,600.0,570.0,0.0,24.74,1340.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Barley,4400.0,7000.0,0.0,24.74,540.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Gram,1360.0,1000.0,0.0,24.74,1425.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Linseed,7300.0,5640.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Masoor,2530.0,1100.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Other  Rabi pulses,4300.0,3650.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Rapeseed &Mustard,26330.0,20490.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Wheat,8200.0,13000.0,0.0,24.74,640.0,0.0,0.0,0.0,2009343.03
NAGALAND,2004,Potato,13750.0,95000.0,0.0,24.74,0.0,0.0,0.0,0.0,0.0
NAGALAND,2004,Sugarcane,2980.0,142100.0,0.0,24.74,74.5,0.0,0.0,0.0,0.0
NAGALAND,2005,Arhar/Tur,8000.0,7600.0,0.0,24.58,1400.0,0.0,0.0,0.0,0.0
NAGALAND,2005,Bajra,3050.0,3130.0,0.0,24.58,525.0,0.0,0.0,0.0,0.0
NAGALAND,2005,Groundnut,340.0,320.0,0.0,24.58,1520.0,0.0,0.0,0.0,0.0
NAGALAND,2005,Jowar,550.0,820.0,0.0,24.58,525.0,0.0,0.0,0.0,0.0
NAGALAND,2005,Jute,2100.0,10500.0,0.0,24.58,910.0,0.0,0.0,0.0,0.0
NAGALAND,2005,Maize,51600.0,92880.0,0.0,24.58,540.0,0.0,0.0,0.0,419947.78
NAGALAND,2005,Moong,730.0,640.0,0.0,24.58,1520.0,0.0,0.0,0.0,0.0
NAGALAND,2005,Niger seed,850.0,850.0,0.0,24.58,1200.0,0.0,0.0,0.0,0.0
NAGALAND,2005,Other Kharif pulses,6350.0,5430.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0
NAGALAND,2005,Peas & beans (Pulses),8450.0,11680.0,0.0,24.58,0.0,0.0,0.0,0.0,0.0
NAGALAND,2005,Rice,156400.0,263100.0,0.0,24.58,1170.0,0.0,0.0,0.0,2921601.91
NAGALAND,2005,Sesamum,5500.0,3750.0,0.0,24.58,1550.0,0.0,0.0,0.0,0.0
